# ID,label,height,root_density,area,shape_index,linearity,sphericity,verticality,density,omnivariance,local_planarity,volume_occupancy,vertical_density_ratio
 330.00000,   3.00000,  17.00000,   0.04419,  26.47460,   0.96415,   0.45095,   0.04261,   0.01872,   2.41443,   3.16308,   0.09596,   0.24740,   4.11905
 331.00000,   3.00000,  12.90000,   0.30769,   1.24115,   0.29268,   0.98063,   0.01299,   0.01518,  18.45977,   0.35653,   0.05898,   0.34551,   1.78571
 332.00000,   3.00000,  15.09000,   0.06912,   8.58136,   0.55170,   0.68225,   0.01235,   0.06815,   4.43634,   1.08231,   0.05432,   0.24757,   2.33846
 333.00000,   3.00000,  14.69000,   0.05650,  37.25322,   1.15116,   0.95434,   0.03491,   0.06584,   0.98341,   3.05543,   0.08559,   0.31750,   0.86316
 334.00000,   3.00000,  16.79000,   0.14179,   5.55895,   0.51723,   0.83757,   0.02682,   0.03957,   4.59185,   0.98949,   0.10531,   0.28631,   1.85106
 335.00000,   3.00000,  16.36000,   0.06557,  27.73966,   1.04137,   0.68057,   0.05510,   0.22960,   2.87577,   2.02221,   0.04379,   0.25233,   7.71428
 336.00000,   3.00000,  16.21000,   0.07018,   1.33685,   0.23435,   0.98697,   0.00388,   0.02244,  10.97731,   0.46176,   0.03544,   0.36424,   1.42553
 337.00000,   3.00000,  24.90000,   0.09756,   2.13867,   0.36619,   0.94440,   0.01707,   0.02017,   9.39663,   0.63481,   0.11702,   0.31200,   2.23684
 338.00000,   3.00000,  18.02000,   0.05983,  11.75501,   0.81995,   0.92644,   0.03706,   0.06514,   1.96859,   1.06931,   0.05919,   0.20127,   3.03448
 339.00000,   3.00000,  14.85000,   0.08125,  38.51441,   0.86510,   0.60899,   0.07888,   0.04618,   0.97707,   2.85211,   0.09965,   0.14080,   3.44444
 340.00000,   3.00000,  17.03000,   0.16102,   1.93896,   0.35884,   0.89647,   0.03721,   0.05337,  13.19282,   0.52804,   0.15216,   0.44098,   3.37037
 341.00000,   3.00000,  17.74000,   0.13918,   2.60136,   0.38590,   0.78109,   0.03948,   0.02960,  12.61007,   0.60800,   0.13944,   0.28650,   2.95918
 342.00000,   3.00000,  15.05000,   0.10769,   7.01416,   0.69309,   0.90856,   0.04907,   0.06448,   3.57275,   0.81396,   0.05668,   0.29879,   3.06250
 343.00000,   3.00000,  14.78000,   0.09714,   4.95796,   0.42237,   0.64479,   0.01419,   0.01372,   8.67893,   0.72757,   0.04334,   0.32924,   4.14706
 344.00000,   3.00000,  17.74000,   0.10135,   3.57770,   0.36923,   0.71908,   0.02710,   0.04552,   9.38416,   0.70934,   0.06611,   0.26232,   6.40000
 345.00000,   3.00000,  16.52000,   0.01515,  28.05180,   1.10203,   0.26034,   0.07403,   0.01976,   2.46461,   3.17369,   0.14660,   0.26905,   4.82353
 346.00000,   3.00000,  18.76000,   0.10303,   9.13310,   0.55132,   0.40530,   0.19131,   0.04126,   3.19316,   1.48386,   0.09391,   0.24448,   2.75000
 347.00000,   3.00000,  14.40000,   0.04062,  13.85153,   0.55254,   0.57842,   0.01323,   0.00234,   5.73884,   1.26264,   0.05047,   0.33389,   8.69697
 348.00000,   3.00000,  14.97000,   0.11667,   1.24483,   0.19961,   0.95040,   0.00329,   0.01518,  14.49805,   0.40310,   0.06385,   0.40131,   1.30769
 349.00000,   3.00000,  11.08000,   0.08527,   2.25083,   0.33636,   0.39594,   0.05191,   0.01370,  22.92904,   0.32861,   0.08022,   0.52970,   2.00000
 350.00000,   3.00000,  14.02000,   0.08871,   4.49370,   0.32988,   0.70238,   0.00717,   0.02178,   8.40528,   0.65518,   0.04536,   0.34039,  11.39999
 351.00000,   3.00000,  13.08000,   0.02284,  15.09145,   0.55250,   0.70661,   0.00540,   0.02317,   5.31398,   1.50597,   0.03457,   0.41080,   7.38298
 352.00000,   3.00000,  15.84000,   0.03900,  19.78627,   0.80751,   0.71273,   0.01684,   0.00071,   3.25901,   2.37419,   0.10989,   0.32881,   4.98333
 353.00000,   3.00000,  19.07000,   0.07759,   2.91036,   0.41377,   0.59518,   0.06067,   0.00689,  13.55807,   0.65642,   0.11783,   0.38353,   5.82353
 354.00000,   3.00000,  11.06000,   0.01724,  12.91467,   0.59085,   0.98873,   0.00093,   0.08510,  10.36992,   0.98081,   0.03651,   0.39105,   7.78788
 355.00000,   3.00000,  19.41000,   0.06158,  16.70786,   0.68777,   0.59615,   0.03147,   0.01087,   3.64535,   2.09338,   0.15128,   0.28266,   4.32812
 356.00000,   3.00000,  15.11000,   0.12162,  19.50643,   0.98882,   0.89395,   0.08080,   0.01208,   1.58621,   1.73472,   0.06085,   0.25382,   2.21739
 357.00000,   3.00000,  16.08000,   0.17094,   0.96010,   0.26453,   0.98670,   0.01050,   0.04229,  20.54887,   0.35360,   0.03658,   0.36014,   1.85366
 358.00000,   3.00000,  16.95000,   0.09091,   4.15161,   0.52760,   0.30821,   0.05975,   0.02552,   9.55943,   0.81214,   0.03691,   0.29320,   4.77500
 359.00000,   3.00000,  16.01000,   0.05247,  16.90011,   1.01337,   0.57309,   0.23889,   0.18488,   3.66825,   2.06371,   0.08483,   0.34167,   6.71428
 360.00000,   3.00000,  16.56000,   0.03791,  24.11346,   0.98259,   0.90782,   0.06756,   0.01344,   2.05870,   2.65789,   0.08881,   0.19902,   3.58696
 361.00000,   3.00000,  11.01000,   0.01216,  20.85085,   1.05329,   0.28409,   0.40619,   0.19581,   9.70811,   1.53223,   0.12863,   0.33400,   4.39344
 362.00000,   3.00000,  17.44000,   0.04633,  33.61299,   0.88821,   0.42156,   0.07417,   0.01793,   2.96034,   3.06603,   0.12203,   0.25031,   9.79167
 363.00000,   3.00000,  15.17000,   0.19492,   5.27718,   0.52850,   0.97875,   0.00808,   0.01542,   3.55821,   0.84091,   0.11191,   0.26721,   1.56522
 364.00000,   3.00000,  17.02000,   0.03160,  17.85618,   0.61038,   0.65484,   0.01335,   0.03694,   6.08822,   1.17517,   0.02846,   0.39116,  19.13635
 365.00000,   3.00000,  17.33000,   0.01299,   3.45995,   0.47349,   0.92595,   0.02497,   0.04373,   6.56863,   0.75194,   0.09275,   0.28275,   2.27660
 366.00000,   3.00000,  11.14000,   0.07258,   5.18186,   0.37829,   0.75458,   0.00749,   0.01341,   6.79777,   0.74500,   0.07534,   0.33172,   9.33333
 367.00000,   3.00000,  12.02000,   0.04950,   3.53321,   0.41048,   0.77464,   0.14448,   0.00393,  18.11738,   0.53365,   0.12641,   0.55208,   2.67273
 368.00000,   3.00000,  17.28000,   0.06593,  22.31072,   0.97900,   0.84670,   0.11703,   0.00601,   2.01298,   2.60381,   0.09643,   0.24555,   2.13793
 369.00000,   3.00000,  16.43000,   0.15672,   1.80180,   0.33179,   0.80934,   0.04590,   0.01269,  13.71703,   0.48394,   0.05628,   0.33719,   3.62069
 370.00000,   3.00000,  16.93000,   0.11628,  11.72023,   0.88468,   0.67308,   0.18661,   0.07909,   3.94598,   1.75507,   0.05028,   0.22181,   4.81081
 371.00000,   3.00000,  22.90000,   0.07748,  32.00183,   0.90015,   0.49722,   0.35575,   0.02335,   2.02320,   3.39197,   0.08340,   0.22964,   5.07353
 372.00000,   3.00000,  20.67000,   0.06122,   8.87296,   0.70843,   0.74475,   0.14723,   0.02422,   2.68333,   1.44796,   0.08512,   0.20217,   2.67500
 373.00000,   3.00000,  19.43000,   0.07143,   6.02071,   0.61453,   0.04947,   0.84094,   0.01934,   4.20942,   1.33137,   0.08300,   0.23722,   3.30769
 374.00000,   3.00000,  17.28000,   0.12230,   6.42568,   0.44423,   0.87048,   0.02649,   0.01523,  10.42880,   0.67119,   0.03323,   0.24035,   1.43860
 375.00000,   3.00000,  16.45000,   0.10695,  12.68597,   0.92628,   0.44358,   0.26414,   0.03062,   2.79862,   1.52962,   0.11241,   0.26431,   5.67857
 376.00000,   3.00000,  18.76000,   0.09317,  20.40446,   0.86167,   0.59974,   0.04186,   0.04248,   1.23187,   3.51986,   0.09639,   0.15145,   2.35417
 377.00000,   3.00000,  24.87000,   0.11475,   6.48375,   0.62757,   0.44431,   0.44698,   0.03299,   3.36223,   1.81254,   0.04438,   0.21427,   2.97826
 378.00000,   3.00000,  13.62000,   0.12775,   6.50806,   0.65348,   0.65844,   0.23276,   0.01665,   7.22022,   0.94223,   0.06027,   0.29929,   4.82051
 379.00000,   3.00000,  20.68000,   0.01923,   7.95718,   0.66445,   0.60415,   0.20287,   0.82587,  13.21593,   0.71828,   0.02350,   0.25308,   0.42466
 380.00000,   3.00000,  16.28000,   0.13918,   7.16571,   0.68468,   0.68974,   0.21407,   0.01171,   5.32296,   1.20794,   0.06971,   0.22910,   3.31111
 381.00000,   3.00000,  17.30000,   0.02312,   8.20783,   0.70580,   0.46241,   0.47428,   0.05188,   3.90620,   1.32138,   0.08379,   0.21869,   2.53061
 382.00000,   3.00000,  14.04000,   0.03448,  26.11848,   0.96192,   0.80832,   0.10663,   0.02310,   1.11768,   1.83675,   0.06001,   0.22996,   2.08511
 383.00000,   3.00000,  19.16000,   0.16667,   6.82126,   0.66314,   0.38943,   0.24675,   0.01471,   5.15996,   1.38095,   0.06850,   0.23041,   4.14286
 384.00000,   3.00000,  22.35000,   0.08333,  10.87029,   0.84979,   0.58504,   0.24079,   0.00865,   3.46785,   2.16689,   0.10758,   0.21211,   5.00000
 385.00000,   3.00000,  18.69000,   0.08811,  11.95203,   0.87692,   0.43526,   0.41525,   0.00417,   3.68664,   2.02293,   0.12553,   0.20467,   6.82758
 386.00000,   3.00000,  17.22000,   0.18421,   7.03686,   0.67942,   0.46472,   0.22136,   0.02913,   5.48609,   1.13310,   0.04147,   0.22007,   4.00000
 387.00000,   3.00000,  25.83000,   0.04245,  12.04858,   0.84920,   0.48733,   0.43634,   0.00434,   1.84372,   2.31816,   0.04871,   0.23983,   3.71111
 388.00000,   3.00000,  16.42000,   0.11043,   9.85497,   0.74740,   0.41361,   0.47246,   0.06017,   3.36730,   1.84454,   0.10536,   0.19539,   3.65714
 389.00000,   3.00000,  16.33000,   0.05752,  11.45202,   0.86894,   0.72714,   0.24339,   0.02974,   4.01989,   2.06100,   0.10015,   0.21741,   4.79487
 390.00000,   3.00000,  16.42000,   0.15421,   9.27687,   0.80553,   0.70608,   0.19316,   0.00085,   4.08630,   1.37952,   0.07415,   0.26339,   5.29412
 391.00000,   3.00000,  14.85000,   0.05820,  47.26087,   1.59008,   0.49527,   0.19618,   0.08505,   0.89144,   5.13246,   0.04228,   0.20477,   4.25000
 392.00000,   3.00000,  18.64000,   0.12644,   4.68965,   0.54049,   0.51692,   0.18862,   0.00239,   6.37716,   1.06080,   0.07266,   0.21044,   4.61290
 393.00000,   3.00000,  15.27000,   0.10714,   8.60983,   0.72464,   0.29687,   0.30835,   0.05500,  10.52227,   0.48359,   0.09711,   0.24999,  12.99999
 394.00000,   3.00000,  15.19000,   0.06667,   9.43796,   0.71643,   0.45533,   0.24460,   0.03603,   3.05733,   1.11064,   0.02379,   0.23171,   4.55555
 395.00000,   3.00000,  17.26000,   0.02649,   7.41888,   0.66314,   0.85893,   0.06659,   0.06115,   3.24964,   1.46882,   0.06234,   0.27940,   2.02000
 396.00000,   3.00000,   9.01000,   0.03636,   2.06880,   0.34302,   0.57829,   0.04252,   0.02186,  21.84837,   0.31246,   0.10937,   0.59147,   2.43750
 397.00000,   3.00000,  13.75000,   0.23423,  10.94899,   0.73219,   0.59104,   0.08112,   0.00832,   3.33389,   1.26848,   0.05855,   0.31845,   3.62500
 398.00000,   3.00000,  20.84000,   0.04321,  27.39697,   1.12680,   0.43964,   0.46681,   0.00580,   2.07136,   4.31635,   0.12278,   0.14916,   5.89362
 399.00000,   3.00000,  13.88000,   0.04977,  19.62891,   1.02457,   0.89576,   0.02210,   0.04936,   2.13539,   1.54471,   0.08824,   0.27552,   1.23232
 400.00000,   4.00000,  13.09000,   0.02088,   4.82895,   0.60393,   0.56587,   0.29735,   0.02222,  14.30135,   0.96037,   0.16274,   0.57590,   2.05674
 401.00000,   4.00000,  12.59000,   0.01161,  52.18308,   1.95940,   0.46244,   0.47877,   1.41646,  13.43872,   2.35001,   0.11022,   0.34514,   0.38325
 402.00000,   4.00000,   9.87000,   0.05618,   4.84251,   0.59612,   0.24105,   0.55219,   0.17718,  27.81237,   0.40851,   0.12589,   0.32275,   0.85417
 403.00000,   4.00000,  11.31000,   0.02048,  13.73674,   1.00375,   0.32208,   0.22929,   0.14728,  19.25746,   1.03807,   0.13547,   0.44315,   0.94900
 404.00000,   4.00000,  13.75000,   0.00274,  87.33505,   2.49266,   0.58313,   0.35734,   0.81821,  11.09294,   4.15112,   0.09801,   0.33487,   1.53284
 405.00000,   4.00000,  10.10000,   0.01990,   9.07255,   0.79639,   0.24478,   0.34292,   0.31150,  19.22747,   0.67472,   0.15807,   0.37597,   0.47253
 406.00000,   4.00000,   7.30000,   0.01267,  19.14503,   1.18474,   0.33926,   0.37495,   1.39519,  20.11029,   1.07182,   0.13033,   0.36880,   1.31703
 407.00000,   4.00000,  22.06000,   0.00045, 113.85190,   2.73520,   0.68012,   0.21970,   0.00104,   5.95956,   9.91407,   0.14360,   0.37619,   0.74282
 408.00000,   4.00000,  25.85000,   0.00382,  39.79266,   1.73993,   0.34845,   0.21082,   0.15167,  10.57298,   3.53667,   0.11356,   0.43175,   0.35829
 409.00000,   4.00000,  12.18000,   0.00603,  34.02673,   1.61180,   0.58828,   0.38955,   0.29383,  18.51832,   2.22149,   0.10297,   0.41519,   0.91633
 410.00000,   4.00000,   9.63000,   0.00450,  65.28359,   2.15661,   0.35846,   0.35130,   1.35510,  13.90110,   2.11627,   0.23072,   0.45688,   3.64469
 411.00000,   4.00000,  17.09000,   0.00078, 114.02902,   2.96941,   0.45634,   0.30325,   1.01732,  10.52946,   5.70516,   0.10786,   0.41125,   1.37338
 412.00000,   4.00000,  10.74000,   0.03352,   8.25258,   0.76448,   0.42065,   0.49128,   0.34019,  18.74418,   0.61534,   0.13457,   0.36180,   0.80808
 413.00000,   4.00000,  16.80000,   0.01015,  37.63683,   1.66718,   0.35404,   0.48341,   0.22168,   7.03782,   2.59094,   0.10296,   0.34258,   1.52640
 414.00000,   4.00000,  10.68000,   0.00778,  23.16366,   1.33008,   0.41065,   0.41852,   1.49654,  20.26053,   1.18745,   0.14965,   0.41936,   0.27143
 415.00000,   4.00000,  11.63000,   0.01311,  17.26276,   1.14103,   0.48352,   0.17382,   0.26979,  18.84084,   1.26737,   0.12517,   0.44559,   1.06872
 416.00000,   4.00000,  20.28000,   0.00354,  80.86115,   2.46944,   0.60042,   0.27533,   0.12805,   8.08517,   5.49862,   0.08924,   0.42527,   1.46902
 417.00000,   4.00000,  17.75000,   0.00470,  48.03606,   1.86879,   0.20446,   0.66807,   0.08782,   7.17380,   2.98766,   0.10404,   0.35103,   0.63162
 418.00000,   4.00000,  10.02000,   0.03101,   3.13423,   0.41602,   0.91678,   0.07773,   0.04463,  13.73768,   0.48746,   0.10161,   0.33822,   1.18644
 419.00000,   4.00000,  26.28000,   0.01209,  47.64983,   1.87450,   0.23554,   0.44433,   0.25446,   7.48238,   2.58975,   0.08448,   0.32917,   1.25312
 420.00000,   4.00000,   9.84000,   0.01379,  21.26250,   1.23214,   0.12091,   0.43924,   1.07070,  15.40344,   1.23218,   0.12537,   0.30454,   0.99020
 421.00000,   4.00000,  20.69000,   0.00590,  58.40570,   2.11289,   0.10427,   0.21938,   0.19992,   9.11244,   3.72524,   0.10205,   0.36164,   1.27957
 422.00000,   4.00000,  13.47000,   0.00307,  73.99178,   2.34392,   0.63522,   0.19125,   1.00387,  10.11696,   3.84524,   0.09467,   0.41287,   1.72208
 423.00000,   4.00000,  17.98000,   0.00537,  43.25525,   1.78532,   0.15450,   0.40258,   0.15145,   7.37261,   2.92994,   0.10025,   0.38458,   1.19450
 424.00000,   4.00000,  13.78000,   0.02744,  11.72490,   0.94322,   0.22489,   0.50278,   0.01374,  19.79718,   0.85587,   0.17377,   0.35317,   0.96296
 425.00000,   4.00000,  10.73000,   0.02062,  12.77468,   0.98031,   0.69452,   0.18817,   0.94477,  18.76929,   0.82066,   0.15187,   0.35544,   5.84706
 426.00000,   4.00000,  12.64000,   0.06291,   5.38601,   0.61444,   0.67149,   0.28371,   0.08641,  20.86717,   0.53213,   0.12607,   0.36711,   1.84906
 427.00000,   4.00000,  13.72000,   0.00203,  66.86897,   2.04517,   0.43631,   0.30959,   0.55492,   9.48520,   4.02029,   0.10491,   0.46189,   0.81084
 428.00000,   4.00000,   9.40000,   0.01600,   5.11934,   0.61734,   0.42077,   0.44042,   0.31016,  34.39337,   0.40671,   0.14104,   0.42046,   0.30208
 429.00000,   4.00000,  22.63000,   0.00165, 133.01813,   3.11985,   0.68036,   0.12460,   1.42885,  10.27850,   5.18471,   0.09989,   0.42625,   0.55458
 430.00000,   4.00000,  19.82000,   0.00190,  63.41431,   2.20124,   0.34363,   0.24245,   0.18959,   7.80860,   4.32400,   0.08263,   0.39678,   1.23648
 431.00000,   4.00000,  11.89000,   0.01828,  10.25534,   0.84300,   0.17785,   0.34285,   0.05437,  17.66598,   0.90664,   0.14003,   0.35159,   1.56808
 432.00000,   4.00000,  26.66000,   0.00254,  71.55556,   2.08230,   0.59991,   0.17294,   0.18904,   5.63153,   7.00086,   0.10766,   0.42281,   0.68757
 433.00000,   4.00000,  23.56000,   0.00084,  41.70085,   1.78221,   0.42244,   0.17603,   0.10794,   9.75890,   4.54750,   0.15403,   0.50867,   0.92017
 434.00000,   4.00000,  16.44000,   0.01134,  38.10373,   1.68331,   0.06905,   0.56178,   0.06566,   7.38155,   2.79836,   0.10191,   0.42412,   0.76653
 435.00000,   4.00000,  14.07000,   0.01076,  39.50002,   1.72242,   0.78542,   0.12377,   0.67613,  10.58115,   2.46395,   0.11949,   0.37753,   0.68918
 436.00000,   4.00000,  11.61000,   0.00653,  38.64793,   1.70599,   0.39579,   0.18370,   1.43429,  14.79962,   1.79460,   0.16763,   0.37167,   3.31590
 437.00000,   4.00000,  11.61000,   0.00663,  55.68974,   1.99918,   0.62151,   0.25912,   0.96933,  10.98935,   2.66119,   0.09359,   0.35571,   2.33411
 438.00000,   4.00000,  10.03000,   0.01362,  10.48421,   0.87018,   0.65888,   0.23635,   0.61562,  20.44430,   0.74840,   0.11953,   0.46664,   0.61129
 439.00000,   4.00000,  13.82000,   0.00504,  51.78699,   1.97932,   0.47824,   0.31682,   1.03094,  13.50094,   2.92328,   0.10354,   0.36192,   1.51116
 440.00000,   4.00000,  19.73000,   0.00136,  91.40171,   2.62205,   0.26036,   0.38899,   0.01875,   7.83188,   7.24746,   0.10816,   0.43879,   0.47906
 441.00000,   4.00000,  12.25000,   0.00354,  83.48955,   2.45300,   0.54203,   0.39189,   1.44711,   8.03178,   3.64608,   0.14698,   0.35581,   4.31336
 442.00000,   4.00000,  17.21000,   0.00203,  80.65845,   2.25449,   0.62572,   0.31182,   0.16763,  10.51751,   5.57264,   0.08802,   0.37786,   0.84022
 443.00000,   4.00000,  14.98000,   0.00156, 153.46336,   3.39406,   0.46120,   0.27943,   1.39344,  12.12715,   6.93788,   0.10363,   0.34953,   1.74375
 444.00000,   4.00000,  35.63000,   0.00049, 101.43115,   2.67680,   0.39155,   0.23254,   0.04998,   5.49663,  11.61823,   0.16051,   0.43578,   1.18404
 445.00000,   4.00000,  11.07000,   0.03012,  11.98899,   0.93114,   0.26886,   0.44672,   0.56194,  18.91255,   0.70552,   0.11104,   0.36438,   1.31628
 446.00000,   4.00000,  16.67000,   0.00299,  77.44486,   2.42647,   0.22445,   0.39215,   1.11798,   9.22832,   4.16248,   0.09567,   0.36099,   0.76583
 447.00000,   4.00000,  10.32000,   0.02625,   6.73966,   0.70075,   0.24339,   0.61650,   0.25441,  22.07687,   0.57151,   0.11726,   0.43303,   0.54251
 448.00000,   4.00000,  10.96000,   0.00466,  20.29643,   1.23682,   0.39349,   0.31132,   0.55604,  21.33947,   1.32714,   0.12175,   0.38235,   0.69251
 449.00000,   4.00000,  11.30000,   0.00528,  62.62844,   2.17152,   0.47454,   0.29385,   0.98971,  10.98904,   3.01798,   0.11600,   0.41610,   1.83611
 450.00000,   4.00000,  16.62000,   0.00545,  58.89845,   2.09396,   0.49762,   0.32892,   0.16550,   8.61412,   3.85122,   0.09802,   0.34172,  16.07907
 451.00000,   4.00000,  22.53000,   0.00292,  87.06140,   2.56150,   0.56204,   0.31148,   0.26203,   8.15885,   6.20055,   0.10851,   0.42641,   1.63953
 452.00000,   4.00000,  10.79000,   0.01920,  13.08065,   0.99926,   0.35451,   0.29554,   0.18378,  17.18661,   0.91393,   0.10039,   0.45483,   0.97161
 453.00000,   4.00000,  14.89000,   0.00813,  65.08335,   2.12956,   0.38903,   0.35994,   0.00346,   9.98845,   3.41046,   0.10331,   0.35582,   0.39834
 454.00000,   4.00000,   9.84000,   0.04178,   7.72516,   0.75637,   0.07670,   0.82144,   0.12557,  23.19643,   0.57800,   0.11494,   0.37613,   0.62979
 455.00000,   4.00000,  10.69000,   0.02236,  10.58436,   0.88311,   0.45921,   0.28768,   0.21695,  22.61038,   0.78659,   0.12587,   0.34533,   0.78857
 456.00000,   4.00000,  14.14000,   0.00957,  21.31153,   1.27405,   0.07112,   0.57325,   0.01558,  16.97283,   2.07896,   0.09608,   0.44454,   0.74962
 457.00000,   4.00000,   8.81000,   0.02692,   7.04315,   0.65781,   0.58498,   0.28474,   0.65868,  23.18889,   0.41504,   0.14338,   0.40151,   0.36842
 458.00000,   4.00000,  12.48000,   0.01733,   9.85676,   0.86317,   0.42955,   0.36428,   0.27178,  24.43040,   0.72174,   0.11480,   0.43587,   1.19392
 459.00000,   4.00000,   8.16000,   0.01042,  21.40785,   1.27381,   0.06791,   0.24020,   1.33774,  18.39379,   1.38313,   0.15246,   0.43740,   0.84615
 460.00000,   4.00000,  18.36000,   0.00370,  48.60604,   1.90237,   0.23248,   0.45639,   0.14872,   6.63151,   3.57712,   0.09703,   0.38030,   1.15794
 461.00000,   4.00000,  10.72000,   0.02462,   9.53255,   0.84156,   0.36122,   0.21371,   0.27624,  18.80256,   0.78412,   0.14895,   0.39900,   0.82699
 462.00000,   4.00000,   9.93000,   0.03778,   9.76083,   0.85437,   0.29439,   0.47955,   0.10221,  20.04349,   0.67986,   0.11614,   0.36486,   1.05479
 463.00000,   4.00000,  14.10000,   0.02006,   9.85470,   0.86252,   0.50386,   0.46394,   0.08040,  21.88938,   0.81033,   0.13549,   0.42664,   0.89474
 464.00000,   4.00000,  29.00000,   0.00150,  99.28565,   2.72960,   0.24139,   0.48026,   0.15654,   8.12633,   7.02479,   0.10190,   0.36491,   1.09800
 465.00000,   4.00000,  14.41000,   0.00737,  16.36899,   1.04041,   0.19871,   0.44527,   0.13782,  14.06968,   1.65993,   0.14336,   0.55347,   1.37549
 466.00000,   4.00000,  15.90000,   0.00981,  43.17815,   1.81023,   0.50905,   0.21879,   0.23668,  11.57659,   2.84765,   0.10275,   0.37963,   1.06230
 467.00000,   4.00000,  28.65000,   0.00802,  47.69361,   1.88683,   0.09256,   0.70621,   0.00402,  10.39506,   4.20437,   0.09194,   0.42684,   0.63319
 468.00000,   4.00000,  13.61000,   0.01923,   9.79159,   0.82000,   0.02434,   0.45736,   0.06504,  18.41771,   0.85350,   0.15262,   0.36434,   0.83746
 469.00000,   4.00000,  16.52000,   0.00043,  86.62818,   2.55434,   0.54509,   0.21896,   1.25853,  10.88994,   4.70651,   0.10071,   0.41127,   1.49439
 470.00000,   4.00000,  17.58000,   0.00356, 138.29095,   3.15711,   0.23170,   0.24208,   1.06588,   7.69515,   7.31957,   0.09431,   0.38479,   3.99491
 471.00000,   4.00000,  18.95000,   0.00196,  60.47213,   2.14101,   0.46539,   0.41260,   0.01142,   7.07135,   4.43711,   0.09303,   0.41855,   1.09357
 472.00000,   4.00000,   8.19000,   0.00687,  44.23292,   1.82446,   0.24788,   0.16212,   1.29637,  16.12645,   1.44470,   0.17078,   0.29313,  19.31395
 473.00000,   4.00000,  13.75000,   0.01517,  15.60874,   1.10055,   0.51093,   0.46210,   0.48122,  22.93425,   1.15460,   0.18551,   0.37581,   0.66667
 474.00000,   4.00000,  18.93000,   0.00208,  63.17095,   2.17373,   0.44915,   0.34014,   0.07630,   9.40467,   4.74264,   0.09693,   0.51200,   0.78182
 475.00000,   4.00000,  10.82000,   0.00612,  60.41482,   2.10500,   0.48742,   0.36549,   1.47967,  10.48439,   2.66146,   0.16219,   0.35733,   1.03741
 476.00000,   4.00000,  15.39000,   0.00826,  51.31833,   1.95711,   0.38808,   0.57078,   0.46523,  11.06199,   3.14528,   0.11504,   0.32893,   0.69465
 477.00000,   4.00000,  14.88000,   0.00570,  45.30144,   1.83594,   0.51799,   0.29942,   0.80739,  13.06805,   2.46233,   0.11882,   0.37504,   2.63900
 478.00000,   4.00000,   8.70000,   0.00732,  41.39786,   1.76323,   0.45949,   0.16026,   1.31624,  16.92704,   1.73189,   0.16434,   0.38425,  11.33735
 479.00000,   4.00000,  18.10000,   0.01540,  18.92443,   1.01280,   0.40562,   0.11417,   0.23343,   9.35109,   1.85532,   0.10461,   0.42653,   0.73143
 480.00000,   4.00000,  11.80000,   0.02485,  24.34422,   1.34392,   0.35592,   0.51327,   0.59488,  13.35293,   1.30380,   0.15210,   0.37149,   0.63047
 481.00000,   4.00000,  27.58000,   0.00264,  97.80697,   2.70976,   0.55746,   0.26757,   0.06945,   6.87397,   8.62414,   0.13048,   0.44710,   1.19761
 482.00000,   4.00000,  21.18000,   0.00066, 104.98669,   2.78773,   0.24874,   0.48281,   0.21721,   9.28211,   7.74295,   0.14091,   0.35505,   0.45519
 483.00000,   4.00000,   7.39000,   0.00319,  41.97054,   1.80447,   0.44576,   0.28630,   1.46198,  21.54653,   1.76055,   0.12773,   0.39499,   2.00319
 484.00000,   4.00000,  16.10000,   0.00372,  61.91587,   2.17175,   0.03779,   0.46580,   0.64069,  11.50272,   4.01152,   0.11443,   0.42671,   0.45202
 485.00000,   4.00000,  13.01000,   0.01410,  11.77146,   0.93381,   0.06872,   0.33439,   0.06143,  19.27123,   0.98539,   0.11628,   0.39589,   2.33333
 486.00000,   4.00000,  18.53000,   0.00251,  71.64785,   2.28425,   0.47766,   0.41245,   0.34038,   8.85576,   4.93706,   0.11109,   0.47344,   0.73592
 487.00000,   4.00000,   9.86000,   0.06803,   2.56425,   0.43149,   0.55243,   0.28765,   0.02597,  19.47943,   0.38839,   0.10197,   0.40992,   3.74193
 488.00000,   4.00000,  18.70000,   0.00310, 136.42377,   3.23302,   0.62234,   0.20185,   0.77117,   9.52343,   7.91984,   0.11941,   0.36080,   0.70493
 489.00000,   4.00000,  11.46000,   0.00445,  54.59575,   2.03219,   0.35187,   0.10041,   1.30543,  12.28490,   2.93696,   0.13876,   0.44980,   1.21109
 490.00000,   4.00000,  11.84000,   0.02988,  12.31311,   0.92402,   0.26014,   0.42511,   0.64028,  20.88581,   0.76045,   0.11669,   0.33010,   0.63037
 491.00000,   4.00000,  23.34000,   0.00073,  76.27849,   2.41713,   0.14205,   0.56400,   0.04653,   8.07697,   6.71370,   0.10352,   0.41461,   0.53709
 492.00000,   4.00000,  15.83000,   0.00495,  58.10167,   2.05419,   0.40693,   0.36566,   0.00192,   9.33101,   4.20931,   0.15147,   0.36625,   0.50143
 493.00000,   4.00000,  11.86000,   0.00617,  50.42289,   1.94393,   0.26080,   0.54188,   1.13382,  13.39047,   2.54208,   0.10128,   0.33070,   1.21564
 494.00000,   4.00000,   7.60000,   0.01223,  23.46857,   1.32976,   0.32482,   0.51084,   0.04294,  18.38054,   1.50994,   0.10175,   0.41600,   2.22407
